,All_Type
LRCH4-UBQLN1,0
CXCR3-PTGS1,1
FHOD1-ZKSCAN1,0
MASTL-PNN,0
GLUD1-SDHD,0
MUS81-ZNF17,1
SPDL1-TUBGCP3,0
ASPH-RIN2,0
ARL6IP4-OGFOD2,0
ADPRH-MNT,0
UGP2-MGAT2,0
HRAS-RHOBTB3,0
GRB2-KSR1,0
IGF2BP3-THRA,1
CCDC51-NRAS,1
PES1-TRMT2A,0
DCTN4-NRAS,0
GPX1-TYK2,0
MAP3K7-RRM1,0
NFATC2IP-PRR14,0
ARL2-PTTG1,0
CTNNBL1-DHX35,0
PDRG1-RAE1,0
ATM-TP53,0
APEX1-BRCA2,0
BLM-WWOX,0
NCOR1-NRAS,0
AAR2-RALY,0
INTS5-RNGTT,0
SRRM1-RBM14,0
KRAS-SYT17,0
CHN2-SH3PXD2B,0
JAK2-TRIP11,0
RGS19-SESN3,0
BOD1L1-WDR7,0
PSMB10-SLC29A1,0
MUS81-FIS1,0
NUP54-PSMB6,0
BLM-ZNF614,0
POLE-RRM1,0
SSH2-SSH3,0
TSR3-CD2BP2,0
AURKA-ZCCHC9,0
BIRC2-MYC,0
KRAS-VPS53,0
CDK6-PIK3CA,0
PTEN-ZNF574,0
MRPS27-NID1,0
A2M-HRAS,0
MATR3-RIOK2,1
TES-TMED3,0
DUSP5-NAE1,0
KLF10-ABL1,0
CAPN2-TARBP2,0
BCAR3-S100A13,0
LEO1-NUDC,0
MAPK7-NRAS,0
KRAS-MAP3K1,0
PSMB5-KRAS,0
NAE1-PAXIP1,1
FTSJ3-PSMC6,0
MLLT10-SF3B2,0
TMEM135-HNRNPF,0
CSF1R-SRI,0
MED1-POLR2K,0
DAXX-NAE1,0
CENPM-MRPL19,1
ATP6V0E2-PTX3,0
CST3-TMEM181,0
POLR3A-TUBGCP3,0
KDM1B-SLCO4A1,0
FLNA-TMEM19,0
RELA-RRM1,0
CD40-RREB1,0
PTGS1-TBCCD1,0
AGO2-RAD21,0
KRAS-GRPEL1,0
CSF1R-PGAP2,0
TNNT1-ZNF800,0
ALDH7A1-MTHFD2,0
FEZ2-HRAS,0
GADD45B-MRPL47,0
LSM7-NASP,0
CD151-RGS16,0
CNBP-MSL2,0
ABCC10-HIPK1,0
ARIH1-RPS18,0
NAE1-SCYL3,0
RAPGEF1-ABL2,0
CENPM-INTS5,1
COMMD5-ZNF7,0
NAE1-PMS2,0
KRAS-MTBP,1
NUMB-SLC29A1,0
CCDC88A-TRIM26,0
PPP3CA-PTGS1,0
CHAC2-PDXK,1
CENPP-MRPS27,0
EEF1G-ZNF830,0
NECAB3-RLF,0
LILRA2-LILRB1,0
ABCC1-HPS1,0
KRAS-WDR74,0
HTRA2-NAE1,0
PARP1-VEGFA,0
BAK1-PIK3CA,0
DDX42-HRAS,0
HUS1-POLA1,0
POLD4-WRAP53,0
CDC25B-PHACTR1,0
ANAPC13-PPP2R1A,0
ARHGAP11A-NCAPH,1
FH-INTS5,0
POLR2E-WDR18,0
EHBP1-PHLDA2,0
VNN1-KRAS,0
CD81-HRAS,0
KDM2A-PTPRCAP,0
ANAPC13-MPHOSPH6,0
ABL1-SETMAR,1
HRAS-NKAP,0
MAP2K7-RRM1,0
PLCL1-SLC35F2,1
NAE1-WWC3,0
PTCD1-SMPD1,1
CD151-UBE3C,0
TP53-MAP3K4,0
FUZ-NAE1,0
HRAS-TAF6,0
MYC-SNX4,0
ABCC4-BIRC3,0
BPTF-COIL,0
CHMP2A-MAPKAP1,0
DDHD2-TPD52L2,0
LRCH4-UTRN,0
ACVRL1-NRAS,0
UGGT2-NUCB1,0
TOPBP1-IQCE,0
MFI2-RNF14,0
TBL3-TSC2,0
ATP5D-MYC,0
MRPL38-RBMS1,0
ASCC3-WDR61,0
DDX49-NAE1,0
CDK12-PPP1CC,0
MRPL42-PGK1,0
PARP1-TOP1,0
NACA-PNN,0
BUB3-MRPL19,0
CES1-EIF4G1,0
ELP3-PPP2R2A,0
MEN1-TRIP11,0
CASP8-CHEK1,1
MCPH1-MLLT4,0
CDC40-MRPL22,0
KRAS-RAB29,0
GNB1L-NAE1,0
CDA-PSMB10,0
NAE1-ZNF511,0
PIK3CD-RBM39,0
TAF5-TRA2B,0
DDX10-TRIP11,0
COQ2-EIF3D,0
MED14-NACA,0
EREG-ZNF138,0
BCR-PLEKHM1,0
RNGTT-TCF25,0
NUDT21-SLC25A40,0
ZNF12-KRAS,0
ICAM1-HLA-C,0
KDM1A-NSMCE4A,0
KRAS-NEK1,0
ADAMDEC1-HRAS,0
MBIP-STRN3,0
KRAS-SLC31A1,0
NRAS-TMEM126A,0
CPOX-PDK2,0
ASPH-INPPL1,0
RPLP1-SSBP1,0
KRAS-MAML2,0
NEK9-TFG,0
ANAPC13-PAFAH1B1,0
CDC27-CENPP,0
PTEN-NINJ2,0
MTMR14-RPRD1B,0
BLM-ZNF576,0
FBXW7-ZCCHC3,0
NID1-RPUSD4,0
MED1-REXO2,0
ARL2-ZNF830,0
MUS81-APRT,0
MAFF-ZKSCAN1,0
MCM7-RBL1,0
NAE1-UBE2Q2,0
GNS-RPP40,1
DHRS13-KMT2E,0
DFNA5-SHROOM1,0
MPHOSPH8-MYCBP2,0
EFR3A-NAA25,0
MUS81-GPN1,0
EXT1-SLC26A6,0
HIF1A-TP53,0
EML2-TES,0
NRAS-RLF,0
CPSF7-SF3B2,0
BLM-CWF19L1,0
CDC40-MRPL33,0
PRKCDBP-SNRNP27,0
KRAS-BRIX1,0
POLR2K-RPL24,0
CDC37-MINA,0
NAE1-PLB1,0
MBD3-SLC39A3,0
AKT1-BCL2L1,0
NAE1-TP53INP1,0
CIC-MARK4,0
ENSA-FMN1,0
MMP19-NCOA6,0
CCT2-EZH2,0
HRAS-IPO9,0
RCAN1-TOPBP1,0
CALML4-NRAS,0
LGALSL-NRAS,0
FH-RPL36A,0
EPS15-SLC4A2,0
GOLGB1-HRAS,0
ASB2-PPM1G,0
KRAS-COPA,0
CNNM3-TPM2,1
LRRC40-TMEM189,0
PSMD1-TAF1A,0
RPL3-VPS29,0
HIGD1A-PPARD,0
CASP9-TWSG1,0
ATG16L2-KRAS,0
HELLS-RFC2,0
KCTD10-PELO,0
MAP2K1-ATAD5,0
FH-PGD,0
ERCC4-FLI1,0
HSPA9-NRAS,0
TFB1M-TUBGCP3,0
COQ2-GTF2H4,0
CASP8-MAPK1,0
DHX37-INTS5,0
INTS5-NDUFA9,0
SPCS3-SRC,0
RPL13-WDR61,0
ACVRL1-CBX3,0
BLM-TAF6,0
POLR2A-UNG,0
SLC35D2-SERPINB6,0
TMEM189-VAMP3,0
RPP14-TMED2,0
KRAS-WBP11,0
PKN2-TYMS,0
SCYL1-WDR7,0
HRAS-STAT1,0
INTS5-REXO2,0
PDAP1-ZNF331,0
SAP18-TUBGCP3,0
FAM3C-STRN4,0
KLHL2-PTDSS1,0
FARSA-PIN1,0
ZMAT3-BRCA1,0
BAG3-TNFRSF1A,0
ACTR1B-NAE1,0
EXOSC9-PRPF18,0
PSMD1-SNRNP200,0
RHOBTB3-SRRT,0
RRP1B-GEMIN5,0
GNS-SLCO4A1,0
CCDC84-ROMO1,0
MCM3AP-NUP85,0
RPL5-ZNF830,0
SCFD1-TMED10,0
ROCK1-ITGB1,0
PTTG1-AGK,0
CSK-ATP11C,0
STMN1-TLR5,0
CSK-RPS6KA2,0
PPP2R1A-USE1,0
CDC42EP2-CLCF1,0
CSK-GXYLT1,0
PTTG1-SLC44A2,0
HRAS-KAT6B,0
MTOR-USP1,0
KRAS-MED13L,0
NACA-RNGTT,0
CDKN1A-HMGCR,0
SMAP2-XRN2,0
MSH2-TOPBP1,0
PHACTR1-PRC1,0
ATP6V1B2-LEPROTL1,0
CENPP-VPS72,0
NRAS-GOLGA7,0
NSMCE4A-PRMT5,0
CEP152-EIF3C,0
HCFC1-TP53,0
MBTPS2-PTTG1,0
MAPKAPK2-RRM1,0
PCYOX1L-POFUT1,0
LRP10-RALY,0
ACSF2-LYPLA1,0
MSL2-XRN1,0
SNRNP200-NRAS,0
FOXO3-ACP1,0
COG3-SPAG7,0
ENOPH1-ADNP,0
MRPL22-TUBGCP3,0
ATP5J2-FFAR3,0
ARL4A-KRAS,0
BLM-GEN1,1
ARGLU1-WDR70,0
GPI-NDUFB1,0
MARK2-SLC35B4,0
PPP2R1A-SCYL1,0
CENPP-NACA,0
CDC73-PSMD1,0
CCR1-PEX13,0
ARIH1-MAPKAP1,0
LUC7L3-NDUFA9,0
CSK-CCDC7,1
ASCC1-NAE1,0
PCNT-FANCA,0
BCAP31-NAE1,0
IFI6-KRAS,0
GOLGA3-ITGB1,0
CABIN1-PPP1R10,0
ABL1-CAPRIN1,0
CDK6-POLM,0
ZNF107-MTF2,0
NRAS-RTN2,0
CMAS-TMED2,0
KRAS-ID1,0
BLM-JMJD6,0
MADD-TP53,0
KRAS-ATP6V1G1,0
ZNF101-ZNF708,0
ALKBH5-MYC,0
JAK2-EXT1,0
MPHOSPH6-XRN2,0
BANK1-CDC25B,0
ARMC6-ATP13A1,0
GPSM3-TAF4,0
CDA-RNASEL,0
ARIH1-POLR2K,0
HRAS-TRMT5,0
CENPM-PSPH,1
CD81-KRAS,0
CDK6-PSMD9,0
KRAS-N4BP2L2,0
CFLAR-FADD,0
ABL1-CLTA,0
GTF2H4-VPS72,0
MRPS5-TCP11L2,0
BCL2-ILK,0
DGKG-MTL5,1
KRAS-NDFIP2,1
NAE1-NME3,0
BRD2-CDKN1A,0
DYNLT3-MAD1L1,0
NRAS-ZC3H15,0
FBN2-SLCO4A1,1
NAE1-VAV1,0
KRAS-SLAMF8,0
MYO1C-PLEC,0
PTTG1-SAFB2,0
UBN1-ZNF500,1
ETS2-PTEN,0
PTEN-CDKN2A,1
CSK-SLC25A16,0
CCT2-KMT2C,0
MBTPS1-CALU,0
NRAS-SF3A1,0
MAFF-ZNF273,0
PPP2R3C-MATR3,1
EIF3C-TUBGCP3,0
SLCO4A1-YIPF1,0
GAB1-FYN,0
CCNF-CD47,1
POLR2H-KRAS,0
HRAS-ZNF701,0
CUL5-NAE1,0
ALAD-NDUFB1,0
KRAS-NME3,0
PSPH-VPS72,0
CSF1R-ERMP1,0
PTEN-PPP1R7,0
CD302-HRAS,0
MASTL-TUBGCP3,0
NDUFAF6-NRAS,0
CXCL1-LTBR,0
KNTC1-NFYB,1
PIM1-SKP2,0
WDR61-YTHDC1,0
KRAS-PLEKHG2,0
CRY2-SUMO1,0
PSMC1-TRRAP,0
ITPKC-PARP8,0
CDKN1A-SUMO1,0
CEP152-TOPBP1,0
MFI2-ZNF568,1
EXOSC4-PGK1,0
ERI1-UBE2Q1,0
GABARAPL2-NAE1,0
BLM-CORO1A,0
CREBBP-WRN,0
CKAP5-NRAS,0
NUP54-RBM17,0
TOP3A-BRCA2,0
BLM-POLR2L,0
NRAS-SFXN2,1
PPCS-TUBGCP3,0
ASAP1-HES4,0
APPL2-SCYL2,0
KLF10-LMAN2,0
FGD4-TMEM69,0
JUN-RBM45,0
HUS1-YKT6,0
RRS1-ZNF426,0
PSMC3-YAF2,0
CASP4-RHBDD2,0
LMAN2L-TKT,0
AURKA-EMC1,0
ITCH-RBM19,0
EIF3C-FDPS,0
CAPN7-SRP9,0
MAFF-RPRD1B,0
C1GALT1-ZMIZ1,0
ARMC10-ASGR1,0
ATAD3A-NAE1,0
YTHDC1-RBM39,0
NAE1-TOX4,0
BPTF-MED13,0
KCTD10-RPL11,0
LPP-NFKBIB,0
PSMD8-SRF,0
ROCK2-SRD5A1,0
AUP1-SKI,0
BLM-RPL31,0
CCR1-INTS3,0
PTTG1-PTOV1,0
BRD4-DHFR,0
HRAS-TRIM44,0
TNIK-TP53,0
SGSH-SPATA20,0
MRPL3-NUS1,0
MAP3K1-NRAS,0
GNG5-ZMAT3,0
ST6GALNAC2-PRRG4,0
GTF2I-MGAT4B,0
GTPBP8-TGM2,0
CDA-FLT1,0
CNOT7-R3HCC1,0
VPS33A-KRAS,0
PTTG1-SS18,0
CARD16-PYGO2,0
SNRPC-TUBGCP3,0
BLM-TP53,0
EIF5A-RAB1A,0
AFG3L2-PSMC6,0
JAK2-ELK4,0
DGKG-NR6A1,1
ASF1B-NAE1,0
PTEN-GTF3C4,0
MRPL35-PMF1,0
CSK-TMX3,0
TP53-PIK3R4,0
MRPL16-TIMM23B,0
RGS19-ROCK1,0
RUNX1-TP53,0
KRAS-PELI3,1
ACOT2-UPP1,0
ANP32A-MCM7,0
KRAS-RPL35A,0
BLM-PSMD6,0
MED28-NEMF,0
BID-MYC,0
ABLIM3-TMEM209,1
ZC3H7B-NELFB,0
CYCS-PARP1,0
BCL10-CCND2,0
PTTG1-GTF3C5,0
RPL13-WDR70,0
CSK-GOLPH3L,0
PPM1D-WRAP53,0
GNB1L-MDFIC,0
PTEN-CYB5R3,0
MRPS35-RPL13,0
FANCL-NAE1,0
EIF3H-RNF10,0
CPSF2-HRAS,0
HRAS-SHTN1,0
PPP2R1A-SF3B1,0
ANAPC13-KCTD10,0
HDAC9-NAE1,0
CDK4-WRAP53,0
CCND3-LCLAT1,1
ERI1-TMEM189,0
ARL2-GNL2,0
CREBBP-NOTCH2,0
GBF1-MED16,0
HRAS-UBE2M,0
EIF3H-REXO2,0
CSNK1G2-CPSF1,0
GTF2H4-GTPBP4,0
BMP2K-COX19,0
RAD50-RAD51C,0
HSP90AA1-TP53,0
URI1-KRAS,0
BCL10-NOTCH2,0
BCL2L11-MAPK8,0
CXCL2-SDC4,0
CAPN3-NRAS,0
RNF11-TMEM59,0
HDAC7-HRAS,0
FANCI-SIRT7,1
BTF3-PSMD1,0
NRAS-PYM1,0
BBS4-FOSL2,0
LPP-ZNF296,0
HNRNPC-DDX46,0
HRAS-MED23,0
EMP3-LANCL2,0
CSK-MTF2,0
FTSJ2-RAB12,1
MTDH-PRICKLE4,0
MYC-TUT1,0
ERCC1-GTF2H1,0
EDC4-NCOA2,0
KRAS-PIK3R4,0
PTTG1-BRAF,0
AURKA-MRPL3,0
CALU-RFX2,0
MCPH1-TRIP11,0
NEMF-RPL13,0
ABI3-HRAS,0
ABL1-NAE1,0
MEAF6-SNIP1,0
BRCA2-DCK,0
LMNB1-TLR5,0
ADAM9-UBQLN4,0
KCTD10-MED14,0
GSTP1-HMMR,1
CSK-RAB21,0
CUL7-NAE1,0
RPLP2-TTC4,0
E2F1-RBL1,1
IGF2BP3-MAT2B,1
ALAD-BRD2,0
DLAT-NARS2,0
ABCC4-RB1,0
CSK-SLC29A1,0
ABCC4-PPARA,0
KRAS-ARCN1,0
HRAS-SRD5A3,0
PLCB2-TTPAL,0
NUP54-CNBP,0
KRAS-ALOX15B,0
GOPC-PTCD1,1
AKR7A2-PTGS1,0
VIM-ZCCHC24,1
ACO2-L3MBTL2,0
ETAA1-IGFBP4,1
KCTD20-SYMPK,0
SEL1L-SGPP1,0
SIRT1-TP53,0
PHF20-SHROOM1,0
DNMT1-NAE1,0
BLM-UBE2Q1,0
ANXA2-RNF5,0
MUS81-DHX38,0
EIF2AK1-KCNQ1,0
PTEN-TIRAP,1
XRCC4-XRCC6,0
FAM114A1-SLCO4A1,0
DAP-NAE1,0
ARGLU1-ERH,0
PDCD10-TFG,0
NARS2-EXT1,0
CARHSP1-NRAS,0
EIF3J-S100A6,0
RPL13-SNAPC1,0
TRMT5-TUBGCP5,0
NRAS-DCAF13,0
ITCH-PTGS1,0
MED28-PDSS2,0
EIF3D-GTPBP4,0
HRAS-DSTYK,0
TOMM20-KRAS,0
MCFD2-ZNF598,0
CETN2-RAD23B,0
KRAS-SNRPF,0
KRAS-MAPKAP1,0
MAML2-MSI2,0
NACA-SSBP1,0
MED14-NUP54,0
ARIH1-AURKA,0
DCTN4-RIOK2,0
DNAJA2-NAE1,0
DHX38-SF3B3,0
TLN1-PTEN,0
PICALM-PSEN1,0
PTTG1-DENR,0
MRPL32-NFE2L1,0
NACA-TFB1M,0
ANO10-PNPT1,0
NFE2L1-TRNAU1AP,0
NRAS-TIMM22,0
PPFIA1-TRIP6,0
PPWD1-RPL28,0
CEBPD-CLSPN,1
CDC25B-GPBP1L1,0
GNS-PTPN18,0
ATR-BCL2L2,0
FBXW7-KATNAL1,0
PTTG1-TMF1,0
ADAM9-OPRL1,1
LIPA-RARS,0
ANKZF1-MED28,0
TNFSF12-TSC22D2,0
NOTCH2NL-RBM28,0
GPN3-KRAS,0
DFNA5-EPB41,0
CSK-TDP1,0
FKBP1B-YWHAZ,0
DUT-POLR2K,0
TRIM36-KRAS,0
CSK-DENND4C,0
DOCK11-RPN1,0
NAE1-TELO2,0
PITPNA-RPN1,0
AKR1A1-HRAS,0
CTTNBP2NL-KRAS,0
NAA25-NACA,0
FBXO22-S100A10,0
GTF2H1-RBX1,0
THBS1-LMNA,0
MTOR-RBX1,0
HRAS-PMF1,0
FAM179B-SLC39A1,0
RECQL5-UBE2O,0
AURKA-RNGTT,0
KRAS-UBE2H,0
TP53-AK2,0
MRPS25-VPS29,0
NCF4-LAIR1,0
RRM1-TAOK3,0
PLPP6-PTEN,1
MIB2-TNPO3,0
HRAS-UQCR10,0
CBX4-NAE1,0
RNPEPL1-ZNF107,0
IFT57-LMNB1,0
NARS2-JAK2,0
GLB1-HRAS,0
SLC4A2-VCL,0
NRBP1-SLC12A2,0
SUZ12-KRAS,0
NUP107-STX11,0
ABCC10-MOK,1
MYC-SLC7A5,0
MYC-MAP3K13,0
PTTG1-TRAF6,0
TMBIM1-UBQLN4,0
HRAS-SRP72,0
AP4E1-HRAS,0
COPB2-BRCA1,0
KRAS-NDUFV2,0
KHDRBS1-SIRPB1,0
CCHCR1-HRAS,0
ATP10A-PEX13,1
FCGR1A-HRAS,0
PSMD1-SNAPC1,0
ANAPC13-RPL28,0
HRAS-NRM,0
COX16-TTC4,0
DAXX-E2F3,0
RPL24-RPL35A,0
CDC25B-TMEM135,0
CHEK1-SMARCA4,1
KRAS-C1QBP,0
ADAM17-SCRIB,0
MRPS35-TPM2,0
IQGAP1-LPCAT1,0
GRB2-STMN1,0
IGF2BP3-MLLT3,1
CLCC1-LRCH4,0
PTEN-SPHK2,0
EIF3D-PRMT5,0
SPAG5-TMEM199,0
IL10RA-NRAS,0
ATP13A1-CHERP,0
PTEN-TP53,0
MUS81-LASP1,0
UBE3C-ITGB1,0
MX1-NAE1,0
PTTG1-PNPT1,0
CSF3R-SKP2,0
POLK-RGS19,0
MUS81-FZD2,0
CASP3-CDKN1A,0
ATP7A-PTGS1,0
ZHX1-TP53,0
HRAS-ZNF260,0
KRAS-MEN1,0
CDC26-EXOSC9,0
CSK-SIT1,1
AKT1-NOTCH1,0
RPL36-RPS15,0
ATP1A1-CDC26,0
HLTF-FEN1,0
VPRBP-KRAS,0
PSMD6-DNAJA2,0
PARP1-RAD50,0
HRAS-POLR1C,0
CCND3-FYN,0
PMF1-RTF1,0
SKP1-RAB1A,0
PCMTD2-TPM2,0
NAE1-RAB22A,0
PTTG1-ELP3,0
PRKAR2A-STX16,0
MAP3K6-UTP23,0
RPTOR-VPS29,0
ARL2-RTF1,0
GRB2-MMP25,0
CKAP5-HRAS,0
PTGS1-PYROXD1,0
HRAS-PPP1R8,0
PTPN1-ZNF248,1
ANAPC13-RBBP8,0
MRPS27-POLR2K,0
GTF3C3-MTOR,0
PTEN-RFTN1,0
CDK17-SCYL2,0
CTNNBL1-WDR61,0
DLAT-PTGS1,0
TAF12-SDHC,0
GSTP1-PLSCR1,0
KCTD10-TIMELESS,0
HRAS-IREB2,0
STRN4-ARFGAP1,0
GSN-TMEM209,0
NFE2L1-PRIM2,0
TIMP2-PICALM,0
EFR3A-TRRAP,0
PDCD1LG2-STK35,0
NOL8-KRAS,0
GSTP1-LPIN1,0
KRAS-DARS2,0
MUS81-CARS2,0
BCR-SP110,0
ATM-MRE11A,0
PTGS1-THAP1,0
RBM38-TRIP12,0
RBM15-LBR,0
UBE2N-ZDHHC17,0
DAG1-ABL1,0
GTF3A-NAA16,0
HNRNPC-TPR,0
CSF1R-CXCR3,1
IDH3G-TAZ,0
MCL1-PRKAR1A,0
RPP40-TNS1,1
BLM-SUPT6H,0
GET4-LEPROT,0
PTTG1-SNW1,0
DGKG-TSG101,1
CCNI-INTS8,0
CDKN2A-RRM1,1
GLE1-POLE3,0
DGKG-VTA1,1
NEK6-RRM1,0
GTPBP4-ZNF830,0
MRPS27-RTF1,0
CDC26-GOLT1B,0
CASP7-NAE1,0
GEMIN4-RPL13,0
FER-RRM1,0
NDRG1-BRCA1,0
INTS3-PPWD1,0
GSTP1-ZMAT3,0
MAP1S-NOC4L,0
FAM50A-MRPS11,0
EIF4G1-MAN1C1,0
PFDN5-RPLP0,0
COPS4-KCTD10,0
HDGF-TMEM43,0
TOP2A-CDC73,1
KHNYN-TRIB3,0
PTEN-USP5,0
KRAS-STRAP,0
RAB1B-TRAPPC13,0
LAPTM4B-LRRFIP2,0
NAE1-USP11,0
C1D-NAE1,0
FGD4-POLA2,0
GZF1-TPM2,0
DNMT1-PRKCZ,0
CD9-MAP4,0
AURKA-CWC22,0
MTOR-YWHAZ,0
ATR-NAMPT,0
MUS81-SRBD1,0
MGAT4B-RASGRP3,0
OSBPL8-SUPT5H,0
CDC40-METTL17,0
BCL2L1-IKBKB,0
BRD2-GRB2,0
SESN2-ZKSCAN1,0
PMS2-SSBP1,0
ACTL6A-GTF2H4,0
RBM23-TMEM189,0
POLA2-THBD,0
KCTD20-MAFK,0
RAB10-TSSC1,0
HRAS-STAU2,0
CD46-MTFR1,0
NDUFAF4-MRPL3,0
BCR-GBP4,0
PTEN-PBX3,0
CEP63-RPL13,0
CX3CR1-IGF2BP3,1
KRAS-DHFR,0
PTGIR-RPP40,1
PDPK1-ZNF500,1
BLM-RPL23,0
ABCC10-CSE1L,0
BLM-RAB29,0
NUDT16-ODF2L,0
CNBP-MARK2,0
CGGBP1-NR2C2,0
PTEN-KIF3B,0
RPRD1B-YTHDF1,0
CRK-FYN,0
CNTROB-TSC22D2,0
ALKBH4-TRRAP,0
HMGB2-HNRNPA3,0
BRCA2-CREBBP,0
SMAD4-EXOC5,0
ARHGAP4-MINA,0
TNPO2-TRMT1,0
PGAP3-PTEN,0
ABCB7-HSCB,0
MUS81-DDX52,0
CD151-SERINC3,0
KRAS-GLE1,0
NUP54-RPL5,0
KRAS-ERN1,0
ACTR2-EEF2,0
ATP13A1-MRPL4,0
ATL2-NUDT9,0
AURKA-CDA,0
ARID5A-HRAS,0
CD40-NAE1,0
ANKRD44-DHX37,0
TAF2-BRCA1,0
AKT1-MTOR,0
NRAS-RRS1,0
MCM3-MED1,0
MGST1-RLF,0
NRAS-VTI1A,0
GTF2H4-MTBP,1
NFKBIA-RPRD1B,0
PTPN12-PWWP2B,0
AXL-RUSC1,0
POLE-POLR2A,0
APOL2-MYC,0
RNF139-TP53,0
SEC22B-WDR77,0
CAPZB-NACA,0
RMND5A-PARP1,0
BCAT2-MAP2K7,0
ARHGAP11A-SMC4,1
ATP10A-IGF2BP3,1
SPTLC2-PTAR1,0
ABL2-PRR5,0
CLASP2-CPSF6,0
ADPRH-TTI1,0
ADCK5-DMXL1,0
PSMC1-TUBGCP3,0
CBLL1-LTBP4,0
HSD3B7-RBM15,0
CA2-TFB1M,0
CFLAR-DCK,0
CEP152-SPAG7,0
IFNAR1-NCAPG2,0
LRCH4-GGA3,0
GSK3B-MYL12A,0
SF3A2-POLR1B,0
EIF3D-MBTPS2,0
PTTG1-MKS1,0
CD109-LRRC61,1
CTNNBL1-EXOSC9,0
COPS5-TP53,0
LPP-SLCO4A1,0
CANT1-FLI1,0
KRAS-SIAH2,0
CREBBP-DDX10,0
CYHR1-MAP3K4,0
ABCC10-PKN2,0
ARNT-PDIA5,0
COQ2-NUP85,0
IL4R-RBM28,0
MEPCE-ZFP36L1,0
AURKA-MRPL10,0
HRAS-PRLR,0
DHCR24-NAE1,1
HRAS-RAD23B,0
ACAD9-TRIP12,0
NRAS-PIP4K2A,0
EXOSC1-HRAS,0
NRAS-POLA1,0
ETAA1-LRRC57,1
NAE1-PGRMC1,0
CYCS-SNX13,0
CTNNBL1-NOL10,0
ACP1-MAPRE1,0
SF3A1-KRAS,0
EIF3D-EIF4A1,0
MAPKAP1-TYMS,0
PARP1-PDGFB,0
HSCB-TTC4,0
PPP2R1A-PRIM2,0
NET1-NRAS,0
ASAP1-IK,0
DDAH2-EPS8,0
PLIN2-ZBTB7B,0
BLM-FYCO1,0
ARIH1-PPWD1,0
NRAS-XRCC1,0
NRAS-R3HDM2,0
ACTR10-COPS4,0
CLUH-MINK1,0
SLU7-KRAS,0
ABL1-EGR3,0
DDX10-PIK3C3,0
LAMP2-NAE1,0
ACOT7-PTGS2,0
LEPROT-SLC4A2,0
NOL7-TNFSF14,0
EIF3M-PPCS,0
PTPN12-ZDHHC16,0
DAAM1-HNRNPA2B1,0
TMEM263-BRCA2,0
MED23-KRAS,0
TRAF3IP3-NKG7,0
MDM2-SESN2,0
JAK2-KMT2E,0
SLC5A3-TRPC4AP,0
KLF10-SLC37A1,0
CFLAR-NAE1,0
HAGH-NAE1,0
NANP-NRAS,0
RBM15-VKORC1,0
AKT2-BRCA2,0
TOP3A-CDC73,0
PACS1-PPIG,0
AURKA-EEF1G,0
PTTG1-CSNK2B,0
BSG-CREB3L2,0
S100A11-TSC22D3,0
DNAJC11-KRAS,0
KRAS-CNOT1,0
INTS5-NOL10,0
SAMD1-HNRNPR,0
GLE1-CD46,0
NCBP1-RAD23B,0
MBD3-RANBP3,0
PARP2-POLD1,0
EBNA1BP2-POLR2K,0
HRAS-SENP5,0
MYC-PHKG2,0
POLR2K-TTC4,0
KRAS-PER1,0
AURKA-SLC29A1,0
XAB2-E4F1,0
PTTG1-SOAT1,0
CS-NRAS,0
PSEN1-RNF14,0
MTA1-NAE1,0
CUL4A-DCUN1D2,0
EIF3B-DNAAF5,1
HRAS-U2AF1,0
FH-MRPS18B,0
FAM50A-MRPL22,0
HRAS-MTOR,0
SCYL2-PSMD6,0
ABCC4-NF1,0
PTPN11-TRNAU1AP,0
DOCK5-HRAS,0
GAPDH-HK2,0
MRPS27-PNN,0
TP53-PRKCZ,0
NRAS-UBC,0
CARD9-NAE1,0
NAE1-PSEN1,0
NAE1-PDCD2,0
TUBGCP3-VPS29,0
CSF3R-PRKCD,0
EIF3D-TRPM7,0
ARNTL2-CEBPD,0
KRAS-ETF1,0
CAMK2G-PTPRE,0
GTF2H4-MFAP1,0
RAD50-XRCC6,0
LY6K-TP53,0
BTBD9-HRAS,0
EXOSC9-VPS72,0
GZMB-NAE1,1
AUP1-BAZ1A,0
KRAS-RIN2,0
CASP8AP2-SENP6,0
KSR1-SLC16A5,0
BCL2L1-CASP8,0
RAD17-ARPC5,0
SLC1A5-TSPAN31,0
EMC2-BRCA1,0
ABCC1-ALPK1,0
FAM98A-HTT,0
COPS4-NRAS,0
ACIN1-GGA3,0
FAM92A1-TCEB3,0
ATP6AP1-EMC2,0
GTPBP3-MED26,0
ADAM17-PACS2,0
SKIV2L-WDR44,0
UTRN-ZNF707,0
BRCA2-HDAC6,0
LSP1-IKZF1,0
SERBP1-TRIM33,0
LEO1-MAPKAP1,0
ITGAV-AHNAK,0
SRSF7-XRN2,0
ANAPC13-PNN,0
KDM6A-PARP1,0
PAICS-MCM2,1
HERC1-MYC,0
PPM1G-PTGER2,0
FAM136A-LUZP1,0
BCL2L1-SKP2,0
PTTG1-SRRT,0
UBE2A-WDR44,0
CHEK2-KAT8,0
DHRS7-MYC,0
GTPBP8-PML,0
CCT2-NOTCH2,0
BCL2L1-CDC25B,0
PRPF19-WDR74,0
MCAT-PARP1,0
FBXW7-FEN1,0
ERGIC2-NRAS,0
BRD2-CARM1,0
